ANO;MES;LINHA;ESTACAO;MEDIA;DETALHE_1;DETALHE_2
2018;JULHO;LINHA 2;SUM;13;Sem Observação;Sem Observação
2018;JULHO;LINHA 2;VMD;25;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;VPT;56;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2018;AGOSTO;LINHA 2;TTI;71;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;SAC;42;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;AIP;21;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;IMG;16;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;CKB;8;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;ANR;82;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;AGOSTO;LINHA 2;PSO;75;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;AGOSTO;LINHA 2;BGD;61;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;TRI;58;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;CNS;142;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2018;AGOSTO;LINHA 2;VMD;28;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;VPT;57;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2018;SETEMBRO;LINHA 2;TTI;73;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;SAC;43;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;AIP;21;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;IMG;16;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;CKB;8;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;ANR;83;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;SETEMBRO;LINHA 2;PSO;76;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;SETEMBRO;LINHA 2;BGD;61;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;TRI;57;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;CNS;142;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2018;SETEMBRO;LINHA 2;VMD;28;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;VPT;57;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2018;OUTUBRO;LINHA 2;TTI;74;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;SAC;43;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;IMG;16;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;CKB;34;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;ANR;85;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;OUTUBRO;LINHA 2;PSO;78;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;OUTUBRO;LINHA 2;BGD;61;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;TRI;57;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;CNS;135;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2018;OUTUBRO;LINHA 2;VMD;28;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;VPT;58;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2018;NOVEMBRO;LINHA 2;TTI;76;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;SAC;44;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;CKB;57;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;ANR;87;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;NOVEMBRO;LINHA 2;PSO;81;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;NOVEMBRO;LINHA 2;BGD;63;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;TRI;59;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;CNS;134;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;CLI;28;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2018;NOVEMBRO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;VPT;52;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2018;DEZEMBRO;LINHA 2;TTI;67;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;SAC;42;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;AIP;20;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;IMG;15;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;CKB;57;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;ANR;81;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;DEZEMBRO;LINHA 2;PSO;75;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2018;DEZEMBRO;LINHA 2;BGD;60;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;TRI;56;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;CNS;124;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;CLI;24;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;SUM;14;Sem Observação;Sem Observação
2018;DEZEMBRO;LINHA 2;VMD;27;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;VPT;51;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;JANEIRO;LINHA 2;TTI;61;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;SAC;38;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;AIP;17;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;IMG;14;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;CKB;55;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;ANR;70;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JANEIRO;LINHA 2;PSO;65;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JANEIRO;LINHA 2;BGD;56;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;TRI;51;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;CNS;112;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;CLI;23;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;SUM;12;Sem Observação;Sem Observação
2019;JANEIRO;LINHA 2;VMD;23;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;VPT;61;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;FEVEREIRO;LINHA 2;TTI;72;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;SAC;45;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;IMG;16;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;CKB;67;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;ANR;83;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;FEVEREIRO;LINHA 2;PSO;77;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;FEVEREIRO;LINHA 2;BGD;63;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;TRI;59;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;CNS;135;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;CLI;26;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2019;FEVEREIRO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;VPT;71;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;MARÇO;LINHA 2;TTI;73;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;SAC;47;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;AIP;23;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;CKB;70;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;ANR;86;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;MARÇO;LINHA 2;PSO;80;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;MARÇO;LINHA 2;BGD;64;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;TRI;62;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;CNS;141;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;SUM;16;Sem Observação;Sem Observação
2019;MARÇO;LINHA 2;VMD;30;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;VPT;72;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;ABRIL;LINHA 2;TTI;78;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;SAC;48;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;AIP;23;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;CKB;73;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;ANR;87;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;ABRIL;LINHA 2;PSO;80;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;ABRIL;LINHA 2;BGD;63;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;TRI;63;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;CNS;141;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;SUM;16;Sem Observação;Sem Observação
2019;ABRIL;LINHA 2;VMD;30;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;VPT;71;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;MAIO;LINHA 2;TTI;61;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;SAC;48;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;AIP;23;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;CKB;75;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;ANR;85;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;MAIO;LINHA 2;PSO;79;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;MAIO;LINHA 2;BGD;63;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;TRI;62;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;CNS;139;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;SUM;16;Sem Observação;Sem Observação
2019;MAIO;LINHA 2;VMD;30;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;VPT;66;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;JUNHO;LINHA 2;TTI;60;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;SAC;46;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;CKB;73;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;ANR;82;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JUNHO;LINHA 2;PSO;75;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JUNHO;LINHA 2;BGD;63;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;TRI;59;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;CNS;135;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2019;JUNHO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;VPT;60;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;JULHO;LINHA 2;TTI;56;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;SAC;42;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;AIP;19;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;IMG;16;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;CKB;68;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;ANR;73;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JULHO;LINHA 2;PSO;68;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;JULHO;LINHA 2;BGD;60;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;TRI;55;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;CNS;124;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;CLI;25;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;SUM;12;Sem Observação;Sem Observação
2019;JULHO;LINHA 2;VMD;24;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;VPT;69;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;AGOSTO;LINHA 2;TTI;61;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;SAC;46;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;CKB;76;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;ANR;83;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;AGOSTO;LINHA 2;PSO;76;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;AGOSTO;LINHA 2;BGD;64;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;TRI;59;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;CNS;141;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2019;AGOSTO;LINHA 2;VMD;28;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;VPT;71;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;SETEMBRO;LINHA 2;TTI;69;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;SAC;47;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;CKB;80;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;ANR;81;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;SETEMBRO;LINHA 2;PSO;84;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;SETEMBRO;LINHA 2;BGD;65;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;TRI;60;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;CNS;140;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2019;SETEMBRO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;VPT;73;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;OUTUBRO;LINHA 2;TTI;81;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;SAC;48;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;AIP;22;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;CKB;80;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;ANR;83;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;OUTUBRO;LINHA 2;PSO;86;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;OUTUBRO;LINHA 2;BGD;66;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;TRI;61;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;CNS;138;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;CLI;26;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;SUM;15;Sem Observação;Sem Observação
2019;OUTUBRO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;VPT;74;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;NOVEMBRO;LINHA 2;TTI;83;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;SAC;47;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;AIP;23;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;IMG;17;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;CKB;83;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;ANR;83;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;NOVEMBRO;LINHA 2;PSO;86;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;NOVEMBRO;LINHA 2;BGD;65;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;TRI;60;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;CNS;137;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;CLI;27;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;SUM;16;Sem Observação;Sem Observação
2019;NOVEMBRO;LINHA 2;VMD;29;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;VPT;66;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2019;DEZEMBRO;LINHA 2;TTI;74;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;SAC;43;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;AIP;19;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;IMG;15;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;CKB;75;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;ANR;74;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;DEZEMBRO;LINHA 2;PSO;77;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2019;DEZEMBRO;LINHA 2;BGD;61;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;TRI;54;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;CNS;124;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;CLI;24;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;SUM;13;Sem Observação;Sem Observação
2019;DEZEMBRO;LINHA 2;VMD;26;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;VPT;21,1;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 15-Prata;Sem Observação 
2020;JANEIRO;LINHA 2;TTI;71,6;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;SAC;40,6;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;AIP;17,2;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;IMG;14,4;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;CKB;70,6;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;ANR;11,1;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2020;JANEIRO;LINHA 2;PSO;12,5;Corresponde à soma dos usuários que embarcaram na Linha 2-Verde com as transferências da Linha 1-Azul;Sem Observação
2020;JANEIRO;LINHA 2;BGD;56,9;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;TRI;51,1;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;CNS;108,3;Sem Observação;Sem Observação
2020;JANEIRO;LINHA 2;CLI;22,1;Sem Observação;Sem Observação
